sample_id,is_smelly,label,confidence,top1_label,top1_score,top2_label,top2_score,reason_short,action_hint,route_to,second_check_used,review_reason,model_source
1125,True,Task,0.95,Task,0.95,Vague,0.05,Comment is a TODO item to investigate intermittent failure.,remove,repair,False,,deepseek-v3
1126,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides context about test behavior and CI timeout.,no_change,evaluation,False,,deepseek-v3
1127,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for lowercased key while preserving original.,no_change,evaluation,False,,deepseek-v3
1128,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the action already evident from the code (lower_items).,remove,repair,False,,deepseek-v3
1129,True,Vague,0.7,Vague,0.7,Not a smell,0.2,States necessity without clarifying why copying is required.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1130,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,"Explains rationale for using default None, adding local purpose.",no_change,evaluation,False,,deepseek-v3
1131,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Provides rationale for re-exporting for backward compatibility, aiding comprehension.",no_change,evaluation,False,,deepseek-v3
1132,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Explains rationale for selecting accurate clock based on platform.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
1133,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies Python version requirement for clock selection.,no_change,evaluation,False,,deepseek-v3
1134,False,Not a smell,0.9,Not a smell,0.9,Vague,0.1,Provides specific condition for except block.,no_change,evaluation,True,not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
1135,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.04,Explains bypass with example (verify) adds rationale.,no_change,evaluation,False,,deepseek-v3
1136,False,Not a smell,0.95,Not a smell,0.95,Too much info,0.05,Explains rationale for extracting keys before deletion to avoid runtime error.,no_change,evaluation,False,,deepseek-v3
1137,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides useful context about redirect handling.,no_change,evaluation,False,,deepseek-v3
1138,True,Nonlocal info,0.5737,Nonlocal info,0.9,Not a smell,0.1,Explanation depends on Python 3 http module's behavior (external module).,move,repair,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
1139,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains non-standard behavior for backwards compatibility.,no_change,evaluation,False,,deepseek-v3
1140,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Provides specific intent for handling default ports based on scheme.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
1141,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for return condition in standard case.,no_change,evaluation,False,,deepseek-v3
1142,False,Not a smell,0.675,Not a smell,0.675,Obvious,0.325,"Comment provides purpose (track history) for list initialization, not just restating code action.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1143,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds rationale for ignoring original request in history.,no_change,evaluation,False,,deepseek-v3
1144,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why consume response content before releasing socket.,no_change,evaluation,False,,deepseek-v3
1145,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful explanation for connection release.,no_change,evaluation,False,,deepseek-v3
1146,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Adds context referencing RFC, explaining specific handling.",no_change,evaluation,False,,deepseek-v3
1147,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment explaining normalization logic with RFC reference.,no_change,evaluation,False,,deepseek-v3
1148,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains relative header handling per RFCs.,no_change,evaluation,False,,deepseek-v3
1149,True,Nonlocal info,0.7125,Nonlocal info,0.7125,Not a smell,0.2875,"URL referencing external issue, not explaining code.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
1150,True,Nonlocal info,0.95,Nonlocal info,0.95,Not a smell,0.05,"External issue reference, nonlocal info.",move,repair,True,not_smell_vs_nonlocal,deepseek-v3
1151,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why using old request for cookies due to mutation.,no_change,evaluation,False,,deepseek-v3
1152,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates code action without added why or risk.,remove,repair,False,,deepseek-v3
1153,False,Not a smell,0.95,Not a smell,0.95,Too much info,0.05,Explains rationale for using object() to avoid connection hang.,no_change,evaluation,False,,deepseek-v3
1154,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds intent for rewinding file-like object.,no_change,evaluation,False,,deepseek-v3
1155,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment restates assignment without additional rationale.,remove,repair,False,,deepseek-v3
1156,True,Obvious,0.65,Obvious,0.65,Not a smell,0.35,Comment restates local code action (extract redirect url) with minimal rationale (for the next loop) that is already clear from loop context.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1157,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains rationale for stripping auth on redirect to avoid credential leak.,no_change,evaluation,False,,deepseek-v3
1158,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides helpful context for authentication logic.,no_change,evaluation,False,,deepseek-v3
1159,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides reference to relevant standard.,no_change,evaluation,False,,deepseek-v3
1160,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for handling 302 redirects.,no_change,evaluation,False,,deepseek-v3
1161,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale with issue reference.,no_change,evaluation,False,,deepseek-v3
1162,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Documents attribute purpose and usage context clearly.,no_change,evaluation,False,,deepseek-v3
1163,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies purpose of auth attribute with type and target.,no_change,evaluation,False,,deepseek-v3
1164,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains proxy attribute with example and context.,no_change,evaluation,False,,deepseek-v3
1165,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Adds clarifying description for hooks attribute.,no_change,evaluation,False,,deepseek-v3
1166,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment documents parameters with useful info.,no_change,evaluation,False,,deepseek-v3
1167,False,Not a smell,0.6,Not a smell,0.6,Obvious,0.4,"Clarifies attribute as stream response content, providing useful context.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1168,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides useful security context.,no_change,evaluation,False,,deepseek-v3
1169,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpfully documents attribute meaning and usage.,no_change,evaluation,False,,deepseek-v3
1170,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides useful documentation of attribute and behavior.,no_change,evaluation,False,,deepseek-v3
1171,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains attribute purpose, enhances comprehension.",no_change,evaluation,False,,deepseek-v3
1172,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides context and explanation of attribute.,no_change,evaluation,False,,deepseek-v3
1173,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds purpose and context that these are default adapters.,no_change,evaluation,False,,deepseek-v3
1174,True,Obvious,0.8,Obvious,0.8,Not a smell,0.2,Comment purely restates local initialization action without adding rationale or intent.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1175,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the code's action without adding intent or rationale.,remove,repair,False,,deepseek-v3
1176,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains intent and condition for setting environment auth.,no_change,evaluation,False,,deepseek-v3
1177,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the code action without adding context.,remove,repair,False,,deepseek-v3
1178,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Simply restates the imminent action of sending the request.,remove,repair,False,,deepseek-v3
1179,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for setting defaults to aid hooks.,no_change,evaluation,False,,deepseek-v3
1180,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains defensive guard against common mistake, enhances understanding.",no_change,evaluation,False,,deepseek-v3
1181,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Provides purpose: needed for redirect handling and hooks.,no_change,evaluation,False,,deepseek-v3
1182,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the get_adapter call.,remove,repair,False,,deepseek-v3
1183,True,Obvious,0.92,Obvious,0.92,Not a smell,0.08,Merely restates the visible action of recording start time.,remove,repair,False,,deepseek-v3
1184,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the obvious action of sending the request.,remove,repair,False,,deepseek-v3
1185,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Useful explanation of elapsed time calculation.,no_change,evaluation,False,,deepseek-v3
1186,False,Not a smell,0.85,Not a smell,0.85,Obvious,0.15,Provides specific local intent: indicates that hooks manipulate responses.,no_change,evaluation,True,not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
1187,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Briefly states purpose of the cookie extraction block.,no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1188,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Provides rationale for iterating over history: hooks may create additional cookies.,no_change,evaluation,False,,deepseek-v3
1189,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the conditional action without added value.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1190,True,Obvious,0.9,Obvious,0.9,Vague,0.1,Comment simply restates the code as a fragment without adding context.,remove,repair,False,,deepseek-v3
1191,True,Vague,0.9,Vague,0.9,Not a smell,0.1,Comment uses vague 'shuffle' without specifying concrete action or effect.,rewrite,repair,False,,deepseek-v3
1192,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates code action without adding rationale or context.,remove,repair,False,,deepseek-v3
1193,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the pop operation without added context.,remove,repair,False,,deepseek-v3
1194,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Adds intent and purpose for storing response on redirect.,no_change,evaluation,False,,deepseek-v3
1195,False,Not a smell,0.85,Not a smell,0.85,Obvious,0.15,"Comment states purpose of block, not just restating code.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1196,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates evident action without added intent or rationale.,remove,repair,False,,deepseek-v3
1197,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains purpose of code block, adds context about cURL compatibility.",no_change,evaluation,False,,deepseek-v3
1198,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates visible merge_setting calls without added context.,remove,repair,False,,deepseek-v3
1199,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the local code action (no match) without adding rationale.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1200,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Provides constraint that version is a guess, indicating limitation.",no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
1201,True,Task,0.95,Task,0.95,Not a smell,0.05,TODO comment indicating future work about the current hook state.,remove,repair,False,,deepseek-v3
1202,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains conditional logic clearly.,no_change,evaluation,False,,deepseek-v3
1203,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of code branch.,no_change,evaluation,False,,deepseek-v3
1204,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the obvious code action with no added rationale.,remove,repair,False,,deepseek-v3
1205,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains the type of a non-obvious field, aiding comprehension.",no_change,evaluation,False,,deepseek-v3
1206,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates code action without adding intent or rationale.,remove,repair,False,,deepseek-v3
1207,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains intent behind None assignment for cookie removal.,no_change,evaluation,False,,deepseek-v3
1208,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates the return condition without adding new information.,remove,repair,False,,deepseek-v3
1209,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains condition checks for multiple cookies, adding rationale.",no_change,evaluation,False,,deepseek-v3
1210,True,Obvious,0.92,Obvious,0.92,Not a smell,0.08,Restates obvious code action: setting return value.,remove,repair,False,,deepseek-v3
1211,False,Not a smell,0.92,Not a smell,0.92,Obvious,0.08,Explains why RLock is removed: it is unpickleable.,no_change,evaluation,False,,deepseek-v3
1212,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,"Provides specific class name (RequestsCookieJar), adding intent to branch.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1213,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates type already implied by code structure.,remove,repair,False,,deepseek-v3
