sample_id,is_smelly,label,confidence,top1_label,top1_score,top2_label,top2_score,reason_short,action_hint,route_to,second_check_used,review_reason,model_source
1216,False,Not a smell,0.8075,Not a smell,0.8075,Obvious,0.1925,Explains external version quirk and provides rationale for local handling; useful context.,no_change,evaluation,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
1217,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Mere restatement of code action without added rationale.,remove,repair,False,,deepseek-v3
1218,True,Irrelevant,0.95,Irrelevant,0.95,Not a smell,0.05,Linter suppression comment does not explain code.,remove,repair,False,,deepseek-v3
1219,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment succinctly states the version constraint, adding clarity to the assertions below.",no_change,evaluation,False,,deepseek-v3
1220,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment restates visible local code action without adding rationale.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1221,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,"Comment restates the version constraint already clear from the assert code, adds no new information.",remove,repair,True,borderline_label_low_confidence,deepseek-v3
1222,False,Not a smell,0.6,Not a smell,0.6,Obvious,0.4,Comment restates version constraint already in code; no additional nonlocal context.,no_change,evaluation,True,low_confidence;not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
1223,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates version check condition without extra context.,remove,repair,False,,deepseek-v3
1224,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment explaining purpose.,no_change,evaluation,False,,deepseek-v3
1225,False,Not a smell,0.833,Not a smell,0.98,Nonlocal info,0.02,"Explains local intent for enabling SNI fallback, not dependent on external agreement.",no_change,evaluation,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
1226,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the immediately following action without added rationale.,remove,repair,False,,deepseek-v3
1227,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why silencing warnings.,no_change,evaluation,False,,deepseek-v3
1228,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpfully explains purpose to avoid warnings.,no_change,evaluation,False,,deepseek-v3
1229,True,Obvious,0.8,Obvious,0.8,Not a smell,0.2,Comment merely restates the filter action without added rationale.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1230,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,"Explains test intent clearly, not a smell.",no_change,evaluation,False,,deepseek-v3
1231,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides clear context for test parameter.,no_change,evaluation,False,,deepseek-v3
1232,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test parameter type (HTML4 pragma).,no_change,evaluation,False,,deepseek-v3
1233,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.02,"Provides context for the test case param, clarifying its purpose.",no_change,evaluation,False,,deepseek-v3
1234,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Describes test case variant, enhances comprehension.",no_change,evaluation,False,,deepseek-v3
1235,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.02,Provides rationale for test case: ensures requoting is preserved.,no_change,evaluation,False,,deepseek-v3
1236,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains test purpose, enhances comprehension.",no_change,evaluation,False,,deepseek-v3
1237,True,Vague,0.75,Vague,0.75,Not a smell,0.25,Comment is a fragment naming a broad category without specific details.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1238,True,Vague,0.675,Vague,0.9,Not a smell,0.1,Comment is too abbreviated and only names a broad topic without clarifying specific condition or effect.,rewrite,repair,True,not_smell_vs_vague_risk,deepseek-v3
1239,True,Task,0.8,Task,0.8,Vague,0.15,"Expresses uncertainty about behavior, implying future review needed.",remove,repair,False,,deepseek-v3
1240,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment restates expected behavior without adding rationale. Obvious smell.,remove,repair,False,,deepseek-v3
1241,True,Obvious,0.92,Obvious,0.92,Not a smell,0.08,Comment merely restates the tested argument without adding context or rationale.,remove,repair,False,,deepseek-v3
1242,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains possible registry types, clarifying code's variability.",no_change,evaluation,False,,deepseek-v3
1243,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains server behavior in test,no_change,evaluation,False,,deepseek-v3
1244,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides intent for the first step in digest authentication test.,no_change,evaluation,False,,deepseek-v3
1245,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment explains the purpose of the code block clearly.,no_change,evaluation,False,,deepseek-v3
1246,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Describes intent of verification step, adds context about redirect.",no_change,evaluation,False,,deepseek-v3
1247,True,Obvious,0.75,Obvious,0.75,Not a smell,0.25,Comment restates local code action (verify and return 200 OK) without additional rationale or intent.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1248,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Adds rationale for assertion; clarifies authentication intent.,no_change,evaluation,False,,deepseek-v3
1249,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates the following assertion verbatim; no added value.,remove,repair,False,,deepseek-v3
1250,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds intent for redirect verification.,no_change,evaluation,False,,deepseek-v3
1251,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment explains test step clearly.,no_change,evaluation,False,,deepseek-v3
1252,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of verifying client didn't respond to second challenge.,no_change,evaluation,False,,deepseek-v3
1253,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains intent of assertion: verify server did not authenticate.,no_change,evaluation,False,,deepseek-v3
1254,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Mere restatement of visible code action; no added intent or rationale.,remove,repair,False,,deepseek-v3
1255,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains purpose of assertion, enhances comprehension.",no_change,evaluation,False,,deepseek-v3
1256,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why assertions are made.,no_change,evaluation,False,,deepseek-v3
1257,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains purpose of fake proxy to cause ConnectionError.,no_change,evaluation,False,,deepseek-v3
1258,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains expected behavior due to fake proxy.,no_change,evaluation,False,,deepseek-v3
1259,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Simply restates assertion about fake proxy request.,remove,repair,False,,deepseek-v3
1260,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides rationale for assertion scope about SOCKS protocol not checked.,no_change,evaluation,False,,deepseek-v3
1261,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of variable in test.,no_change,evaluation,False,,deepseek-v3
1262,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies test purpose: ensures URI fragment not sent.,no_change,evaluation,False,,deepseek-v3
1263,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains the purpose of the assertion.,no_change,evaluation,False,,deepseek-v3
1264,False,Not a smell,0.8075,Not a smell,0.95,Obvious,0.05,"Concise explanation of code purpose as a publish shortcut, providing intent.",no_change,evaluation,True,signal_conflict,deepseek-v3
1265,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains rationale for retrieving port after binding when port is zero,no_change,evaluation,False,,deepseek-v3
1266,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains defensive programming in finally block.,no_change,evaluation,False,,deepseek-v3
1267,True,Task,0.95,Task,0.95,Not a smell,0.05,Describes future work to remove argument when Python 2.7 drops.,remove,repair,False,,deepseek-v3
1268,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains rationale for setting event on exception to avoid waiting timeout.,no_change,evaluation,False,,deepseek-v3
1269,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale to prevent server thread blocking.,no_change,evaluation,False,,deepseek-v3
1270,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.02,Explains the purpose of returning False in __exit__.,no_change,evaluation,False,,deepseek-v3
1271,False,Not a smell,0.95,Not a smell,0.95,Irrelevant,0.05,"Explains backwards compatibility rationale, enhances comprehension.",no_change,evaluation,False,,deepseek-v3
1272,True,Irrelevant,0.95,Irrelevant,0.95,Not a smell,0.05,Personal aside without code explanation; irrelevant to comprehension.,remove,repair,False,,deepseek-v3
1273,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains why traversal preserves module identity, aiding comprehension.",no_change,evaluation,False,,deepseek-v3
1274,True,Irrelevant,0.95,Irrelevant,0.95,Not a smell,0.05,Personal remark not related to code comprehension; does not explain code functionality.,remove,repair,False,,deepseek-v3
1275,True,Obvious,0.675,Obvious,0.675,Not a smell,0.325,Comment purely restates the visible local code action without adding why/intent/constraint/risk.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1276,False,Not a smell,0.525,Not a smell,0.525,Obvious,0.475,"Comment provides clear purpose for test block, not just restating code.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1277,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment only restates visible format key.,remove,repair,False,,deepseek-v3
1278,True,Vague,0.85,Vague,0.85,Irrelevant,0.1,Single word 'XML' lacks context or explanation; too generic to be useful.,rewrite,repair,True,borderline_label_low_confidence,deepseek-v3
1279,True,Obvious,0.85,Obvious,0.85,Not a smell,0.15,"Comment restates test case scenario already clear from options, no additional why/intent/constraint/risk.",remove,repair,True,borderline_label_low_confidence,deepseek-v3
1280,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates visible local parameter.,remove,repair,False,,deepseek-v3
1281,True,Nonlocal info,0.95,Nonlocal info,0.95,Not a smell,0.7,References external issue tracker for skip rationale.,move,repair,True,not_smell_vs_nonlocal,deepseek-v3
1282,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Explains that empty plugin activates PostProcessingManager.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
1283,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Section header separating XML processing code.,remove,repair,False,,deepseek-v3
1284,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates the obvious action of setting Cookie header.,remove,repair,False,,deepseek-v3
1285,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,"Provides filtering constraint about invalid/expired cookies, not merely restating the method call.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1286,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,"Comment merely restates that loop iterates over path and domain, adding no extra info.",remove,repair,False,,deepseek-v3
1287,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the assertion without additional context.,remove,repair,False,,deepseek-v3
1288,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment labels test case for non-existent attributes, adding purpose not restated in code.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1289,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the local test condition; no added intent.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1290,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test case condition.,no_change,evaluation,False,,deepseek-v3
1291,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,"Restates the obvious assertion without adding why, intent, or constraint.",remove,repair,False,,deepseek-v3
1292,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,"Comment merely restates that attributes differ, adding no extra insight.",remove,repair,False,,deepseek-v3
1293,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Comment labels test scenario for callable attribute comparison; adds useful context.,no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1294,True,Misleading,0.92,Misleading,0.92,Vague,0.08,Comment says compare 'meta'['a'] but code compares 'meta'['z'].,rewrite,repair,False,,deepseek-v3
1295,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Adds local test purpose: describes failure case for z equality.,no_change,evaluation,False,,deepseek-v3
1296,True,Task,0.95,Task,0.95,Vague,0.05,TODO comment indicating future work to fix returning argument names.,remove,repair,False,,deepseek-v3
1297,True,Nonlocal info,0.4462,Nonlocal info,0.4462,Not a smell,0.5538,"Comment defines a version-dependent condition, referencing external PyPy release.",move,repair,True,signal_conflict;not_smell_vs_nonlocal;not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
1298,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the condition without adding value.,remove,repair,False,,deepseek-v3
1299,True,Vague,0.85,Vague,0.85,Task,0.1,"Comment 'test items' lacks specifics, no rationale or intent; likely a vague placeholder.",rewrite,repair,True,borderline_label_low_confidence,deepseek-v3
1300,False,Not a smell,0.4875,Not a smell,0.65,Vague,0.35,"Comment indicates test intent, not obvious from code; though brief, provides rationale.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1301,True,Vague,0.9,Vague,0.9,Not a smell,0.1,Comment 'test processors' is too generic; does not specify purpose or effect.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
