sample_id,case_type,failure_stage,repair_attempted,repair_evaluable,closed_loop_evaluable,detection_correctness,calibration_score,repair_quality_score,closed_loop_pass,final_verdict,predicted_label,gold_label,binary_gold_label,binary_predicted_label,binary_detection_correctness,detection_confidence,repair_action,repair_status,lexical_similarity_score,post_repair_label,post_repair_confidence,smell_removed,new_smell_introduced,label_transition,llm_judge_score,second_pass_used
1235,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1236,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1237,false_positive,detection,True,False,False,False,0.4375,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.75,Rewrite,repaired,,,,,,,,False
1238,false_positive,detection,True,False,False,False,0.5444,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.675,Rewrite,repaired,,,,,,,,False
1239,repair_eligible,,True,True,True,True,0.96,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.8,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
1240,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1241,repair_eligible,,True,True,True,True,0.9936,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.92,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1242,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1243,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1244,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1245,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1246,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1247,false_positive,detection,True,False,False,False,0.4375,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.75,Rewrite,repaired,,,,,,,,False
1248,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
1249,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1250,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1251,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1252,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1253,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1254,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
1255,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1256,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1257,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1258,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1259,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1260,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1261,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1262,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1263,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1264,clean_correct,,False,False,False,True,0.9629,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.8075,No Change,skipped_clean,,,,,,,,False
1265,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1266,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1267,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
1268,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1269,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1270,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1271,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1272,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Irrelevant,Irrelevant,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Irrelevant -> Not a smell,,False
1273,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1274,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Irrelevant,Irrelevant,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Irrelevant -> Not a smell,,False
1275,false_positive,detection,True,False,False,False,0.5444,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.675,Rewrite,repaired,,,,,,,,False
1276,clean_correct,,False,False,False,True,0.7744,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.525,No Change,skipped_clean,,,,,,,,False
1277,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1278,wrong_smell_type,detection,True,False,False,False,0.2775,,,FAILED,Vague,Beautification,Smell,Smell,True,0.85,Rewrite,repaired,,,,,,,,False
1279,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9775,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.85,Rewrite,repaired,0.0,Obvious,0.85,False,False,Obvious -> Obvious,0.95,True
1280,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1281,wrong_smell_type,detection,True,False,False,False,0.0975,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.95,Move,moved,,,,,,,,False
1282,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1283,wrong_smell_type,detection,True,False,False,False,0.0975,,,FAILED,Beautification,Obvious,Smell,Smell,True,0.95,Remove,removed,,,,,,,,False
1284,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1285,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1286,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1287,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1288,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1289,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1290,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1291,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1292,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1293,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1294,repair_eligible,,True,True,True,True,0.9936,1.0,True,ACCEPTED,Misleading,Misleading,Smell,Smell,True,0.92,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Misleading -> Not a smell,1.0,False
1295,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1296,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
1297,false_positive,detection,True,False,False,False,0.8009,,,FAILED,Nonlocal info,Not a smell,Not a smell,Smell,False,0.4462,Move,moved,,,,,,,,False
1298,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1299,wrong_smell_type,detection,True,False,False,False,0.2775,,,FAILED,Vague,Beautification,Smell,Smell,True,0.85,Rewrite,repaired,,,,,,,,False
1300,false_negative,detection,False,False,False,False,0.7623,,,FAILED,Not a smell,Beautification,Smell,Not a smell,False,0.4875,No Change,skipped_clean,,,,,,,,False
1301,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Vague,Beautification,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
1302,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1303,false_positive,detection,True,False,False,False,0.3144,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.828,Rewrite,repaired,,,,,,,,False
1304,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1305,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1306,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1307,wrong_smell_type,detection,True,False,False,False,0.2775,,,FAILED,Vague,Beautification,Smell,Smell,True,0.85,Rewrite,repaired,,,,,,,,False
1308,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1309,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1310,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1311,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1312,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1313,wrong_smell_type,detection,True,False,False,False,0.0396,,,FAILED,Irrelevant,Task,Smell,Smell,True,0.98,Remove,removed,,,,,,,,False
1314,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1315,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1316,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1317,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1318,false_negative,detection,False,False,False,False,0.3479,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.8075,No Change,skipped_clean,,,,,,,,False
1319,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.9,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.9,False,False,Obvious -> Obvious,0.9,True
1320,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1321,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1322,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1323,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1324,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
1325,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1326,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1327,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1328,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1329,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1330,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1331,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1332,clean_correct,,False,False,False,True,0.9984,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.96,No Change,skipped_clean,,,,,,,,False
1333,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1334,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.9,Move,moved,,,,,,,,False
1335,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1336,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1337,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1338,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1339,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Nonlocal info,Not a smell,Not a smell,Smell,False,0.95,Move,moved,,,,,,,,False
1340,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1341,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1342,false_negative,detection,False,False,False,False,0.5444,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.675,No Change,skipped_clean,,,,,,,,False
1343,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1344,clean_correct,,False,False,False,True,0.9448,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.765,No Change,skipped_clean,,,,,,,,False
1345,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
1346,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1347,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1348,clean_correct,,False,False,False,True,0.9936,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.92,No Change,skipped_clean,,,,,,,,False
1349,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1350,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1351,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1352,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1353,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1354,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
